2020/02/07 17:35:51.619 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068151 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068149 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068151 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068151 2}]}
2020/02/07 17:35:52.275 [E] [connection.go:109]  fishServer read msg head error EOF
2020/02/07 17:35:52.276 [I] [connection.go:171]  fishServer Conn Stop()...ConnID = 0
2020/02/07 17:35:52.285 [I] [server.go:186]  ---> CallOnConnStop....
2020/02/07 17:35:52.290 [I] [enter.go:44]  ClientConnStop:127.0.0.1:12874
2020/02/07 17:35:52.296 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:12882
2020/02/07 17:35:52.296 [I] [connmanager.go:48]  connection Remove ConnID = 0, successfully: conn num = 0
2020/02/07 17:35:52.296 [I] [connection.go:87]  fishServer 127.0.0.1:12874 [conn Writer exit!]
2020/02/07 17:35:52.300 [I] [server.go:117]  Get conn cid 1
2020/02/07 17:35:52.305 [I] [connection.go:154]  fishServer 127.0.0.1:12874 [conn Reader exit!]
2020/02/07 17:35:52.308 [I] [connmanager.go:36]  connection add to ConnManager successfully: conn num = 1
2020/02/07 17:35:52.314 [I] [server.go:178]  ---> CallOnConnStart....
2020/02/07 17:35:52.314 [I] [connection.go:96]  fishServer [Reader Goroutine is running]
2020/02/07 17:35:52.314 [I] [connection.go:68]  fishServer [Writer Goroutine is running]
2020/02/07 17:35:52.318 [I] [enter.go:24]  ClientConnStart:127.0.0.1:12882
2020/02/07 17:35:52.610 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:35:52.613 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/07 17:35:53.576 [I] [table.go:195]  产生了5条鱼
2020/02/07 17:35:53.579 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:35:53.582 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068153 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 1 0 1581068151 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068153 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068153 2}]
2020/02/07 17:35:53.583 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068153 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 1 0 1581068151 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068153 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068153 2}]}
2020/02/07 17:35:54.595 [I] [table.go:195]  产生了4条鱼
2020/02/07 17:35:55.611 [I] [table.go:195]  产生了11条鱼
2020/02/07 17:35:55.612 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:35:55.614 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068155 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 1 0 1581068153 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068155 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068155 2}]
2020/02/07 17:35:55.615 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068155 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 1 0 1581068153 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068155 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068155 2}]}
2020/02/07 17:35:57.596 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:35:57.596 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068157 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 1 0 1581068157 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068157 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068157 2}]
2020/02/07 17:35:57.597 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068157 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 1 0 1581068157 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068157 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068157 2}]}
2020/02/07 17:35:58.763 [E] [connection.go:109]  fishServer read msg head error EOF
2020/02/07 17:35:58.763 [I] [connection.go:171]  fishServer Conn Stop()...ConnID = 1
2020/02/07 17:35:58.765 [I] [server.go:186]  ---> CallOnConnStop....
2020/02/07 17:35:58.768 [I] [enter.go:44]  ClientConnStop:127.0.0.1:12882
2020/02/07 17:35:58.769 [I] [connection.go:87]  fishServer 127.0.0.1:12882 [conn Writer exit!]
2020/02/07 17:35:58.769 [I] [connmanager.go:48]  connection Remove ConnID = 1, successfully: conn num = 0
2020/02/07 17:35:58.774 [I] [connection.go:154]  fishServer 127.0.0.1:12882 [conn Reader exit!]
2020/02/07 17:35:59.576 [I] [table.go:195]  产生了2条鱼
2020/02/07 17:35:59.580 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:35:59.580 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 0 0 1581068159 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068159 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068159 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068159 2}]
2020/02/07 17:35:59.584 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 0 0 1581068159 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068159 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068159 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068159 2}]}
2020/02/07 17:36:00.592 [I] [table.go:195]  产生了5条鱼
2020/02/07 17:36:01.615 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:36:01.616 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068161 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068161 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068161 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068161 2}]
2020/02/07 17:36:01.618 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068161 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068161 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068161 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068161 2}]}
2020/02/07 17:36:03.592 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:36:03.595 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:36:03.600 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068163 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068161 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068163 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068163 2}]
2020/02/07 17:36:03.601 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068163 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068161 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068163 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068163 2}]}
2020/02/07 17:36:05.574 [I] [table.go:195]  产生了5条鱼
2020/02/07 17:36:05.581 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:36:05.581 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068163 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068165 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068165 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068165 2}]
2020/02/07 17:36:05.582 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068163 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068165 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068165 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068165 2}]}
2020/02/07 17:36:06.094 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:12909
2020/02/07 17:36:06.095 [I] [server.go:117]  Get conn cid 2
2020/02/07 17:36:06.097 [I] [connmanager.go:36]  connection add to ConnManager successfully: conn num = 1
2020/02/07 17:36:06.098 [I] [server.go:178]  ---> CallOnConnStart....
2020/02/07 17:36:06.098 [I] [connection.go:96]  fishServer [Reader Goroutine is running]
2020/02/07 17:36:06.098 [I] [connection.go:68]  fishServer [Writer Goroutine is running]
2020/02/07 17:36:06.099 [I] [enter.go:24]  ClientConnStart:127.0.0.1:12909
2020/02/07 17:36:07.608 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:36:07.611 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/07 17:36:07.619 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:36:07.622 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068163 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 1 0 1581068167 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068167 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068167 2}]
2020/02/07 17:36:07.625 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068163 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 1 0 1581068167 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068167 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068167 2}]}
2020/02/07 17:36:09.590 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:36:11.573 [I] [table.go:195]  产生了7条鱼
2020/02/07 17:36:12.605 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:36:12.606 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068163 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 1 0 1581068167 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068167 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068167 2}]
2020/02/07 17:36:12.609 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068163 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 1 0 1581068167 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581068167 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581068167 2}]}
2020/02/07 17:36:13.568 [I] [table.go:195]  产生了4条鱼
2020/02/07 17:36:15.601 [I] [table.go:195]  产生了11条鱼
2020/02/07 17:36:17.584 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:36:20.589 [I] [table.go:195]  产生了2条鱼
2020/02/07 17:36:22.580 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/07 17:36:23.594 [I] [table.go:195]  产生了3条鱼
2020/02/07 17:36:25.578 [I] [table.go:195]  产生了6条鱼
2020/02/07 17:36:26.595 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:36:29.595 [I] [table.go:195]  产生了5条鱼
2020/02/07 17:36:31.579 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:36:32.596 [I] [table.go:195]  产生了4条鱼
2020/02/07 17:36:35.245 [E] [connection.go:109]  fishServer read msg head error EOF
2020/02/07 17:36:35.262 [I] [connection.go:171]  fishServer Conn Stop()...ConnID = 2
2020/02/07 17:36:35.285 [I] [server.go:186]  ---> CallOnConnStop....
2020/02/07 17:36:35.298 [I] [enter.go:44]  ClientConnStop:127.0.0.1:12909
2020/02/07 17:36:35.317 [I] [connmanager.go:48]  connection Remove ConnID = 2, successfully: conn num = 0
2020/02/07 17:36:35.317 [I] [connection.go:87]  fishServer 127.0.0.1:12909 [conn Writer exit!]
2020/02/07 17:36:35.318 [I] [connection.go:154]  fishServer 127.0.0.1:12909 [conn Reader exit!]
2020/02/07 17:36:35.589 [I] [table.go:195]  产生了18条鱼
2020/02/07 17:36:37.572 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/07 17:36:39.602 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:36:43.590 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:36:45.572 [I] [table.go:195]  产生了3条鱼
2020/02/07 17:36:47.606 [I] [table.go:195]  产生了7条鱼
2020/02/07 17:36:47.607 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:36:47.610 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068193 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068197 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068197 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068197 2}]
2020/02/07 17:36:47.613 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581068193 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068197 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068197 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068197 2}]}
2020/02/07 17:36:50.605 [I] [table.go:195]  产生了7条鱼
2020/02/07 17:36:51.571 [I] [table.go:195]  产生了4条鱼
2020/02/07 17:36:52.590 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/07 17:36:55.587 [I] [table.go:195]  产生了12条鱼
2020/02/07 17:36:55.589 [I] [table.go:242]  鱼id：1过期销毁了
2020/02/07 17:36:59.604 [I] [table.go:195]  产生了3条鱼
2020/02/07 17:37:00.570 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:37:00.575 [I] [table.go:242]  鱼id：4过期销毁了
2020/02/07 17:37:00.589 [I] [table.go:242]  鱼id：5过期销毁了
2020/02/07 17:37:00.594 [I] [table.go:242]  鱼id：2过期销毁了
2020/02/07 17:37:00.599 [I] [table.go:242]  鱼id：6过期销毁了
2020/02/07 17:37:00.601 [I] [table.go:242]  鱼id：3过期销毁了
2020/02/07 17:37:05.603 [I] [table.go:195]  产生了11条鱼
2020/02/07 17:37:05.604 [I] [table.go:242]  鱼id：11过期销毁了
2020/02/07 17:37:05.605 [I] [table.go:242]  鱼id：21过期销毁了
2020/02/07 17:37:05.605 [I] [table.go:242]  鱼id：17过期销毁了
2020/02/07 17:37:05.605 [I] [table.go:242]  鱼id：20过期销毁了
2020/02/07 17:37:05.606 [I] [table.go:242]  鱼id：16过期销毁了
2020/02/07 17:37:05.606 [I] [table.go:242]  鱼id：19过期销毁了
2020/02/07 17:37:05.607 [I] [table.go:242]  鱼id：7过期销毁了
2020/02/07 17:37:05.607 [I] [table.go:242]  鱼id：23过期销毁了
2020/02/07 17:37:05.608 [I] [table.go:242]  鱼id：26过期销毁了
2020/02/07 17:37:05.608 [I] [table.go:242]  鱼id：10过期销毁了
2020/02/07 17:37:05.608 [I] [table.go:242]  鱼id：9过期销毁了
2020/02/07 17:37:05.609 [I] [table.go:242]  鱼id：28过期销毁了
2020/02/07 17:37:05.609 [I] [table.go:242]  鱼id：14过期销毁了
2020/02/07 17:37:05.609 [I] [table.go:242]  鱼id：25过期销毁了
2020/02/07 17:37:05.610 [I] [table.go:242]  鱼id：18过期销毁了
2020/02/07 17:37:05.610 [I] [table.go:242]  鱼id：8过期销毁了
2020/02/07 17:37:05.610 [I] [table.go:242]  鱼id：13过期销毁了
2020/02/07 17:37:05.611 [I] [table.go:242]  鱼id：27过期销毁了
2020/02/07 17:37:05.611 [I] [table.go:242]  鱼id：22过期销毁了
2020/02/07 17:37:05.612 [I] [table.go:242]  鱼id：24过期销毁了
2020/02/07 17:37:05.612 [I] [table.go:242]  鱼id：15过期销毁了
2020/02/07 17:37:05.613 [I] [table.go:242]  鱼id：12过期销毁了
2020/02/07 17:37:07.590 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/07 17:37:10.581 [I] [table.go:195]  产生了4条鱼
2020/02/07 17:37:10.582 [I] [table.go:242]  鱼id：29过期销毁了
2020/02/07 17:37:10.583 [I] [table.go:242]  鱼id：34过期销毁了
2020/02/07 17:37:10.584 [I] [table.go:242]  鱼id：30过期销毁了
2020/02/07 17:37:10.586 [I] [table.go:242]  鱼id：35过期销毁了
2020/02/07 17:37:10.586 [I] [table.go:242]  鱼id：31过期销毁了
2020/02/07 17:37:10.587 [I] [table.go:242]  鱼id：32过期销毁了
2020/02/07 17:37:10.587 [I] [table.go:242]  鱼id：33过期销毁了
2020/02/07 17:37:11.596 [I] [table.go:195]  产生了3条鱼
2020/02/07 17:37:13.579 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:37:15.613 [I] [table.go:195]  产生了16条鱼
2020/02/07 17:37:15.615 [I] [table.go:242]  鱼id：40过期销毁了
2020/02/07 17:37:15.616 [I] [table.go:242]  鱼id：41过期销毁了
2020/02/07 17:37:15.619 [I] [table.go:242]  鱼id：39过期销毁了
2020/02/07 17:37:15.619 [I] [table.go:242]  鱼id：36过期销毁了
2020/02/07 17:37:15.620 [I] [table.go:242]  鱼id：38过期销毁了
2020/02/07 17:37:15.620 [I] [table.go:242]  鱼id：37过期销毁了
2020/02/07 17:37:17.595 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:37:20.593 [I] [table.go:195]  产生了2条鱼
2020/02/07 17:37:20.594 [I] [table.go:242]  鱼id：43过期销毁了
2020/02/07 17:37:20.595 [I] [table.go:242]  鱼id：42过期销毁了
2020/02/07 17:37:20.595 [I] [table.go:250]  子弹id：27过期销毁了
2020/02/07 17:37:20.596 [I] [table.go:250]  子弹id：28过期销毁了
2020/02/07 17:37:20.596 [I] [table.go:250]  子弹id：29过期销毁了
2020/02/07 17:37:20.596 [I] [table.go:250]  子弹id：26过期销毁了
2020/02/07 17:37:22.577 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:37:22.579 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 0 0 1581068223 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068227 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068227 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068227 2}]
2020/02/07 17:37:22.579 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 0 0 1581068223 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068227 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068227 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068227 2}]}
2020/02/07 17:37:22.581 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/07 17:37:23.592 [I] [table.go:195]  产生了7条鱼
2020/02/07 17:37:25.590 [I] [table.go:242]  鱼id：60过期销毁了
2020/02/07 17:37:25.591 [I] [table.go:242]  鱼id：48过期销毁了
2020/02/07 17:37:25.591 [I] [table.go:242]  鱼id：47过期销毁了
2020/02/07 17:37:25.592 [I] [table.go:242]  鱼id：63过期销毁了
2020/02/07 17:37:25.592 [I] [table.go:242]  鱼id：59过期销毁了
2020/02/07 17:37:25.593 [I] [table.go:242]  鱼id：58过期销毁了
2020/02/07 17:37:25.593 [I] [table.go:242]  鱼id：65过期销毁了
2020/02/07 17:37:25.594 [I] [table.go:242]  鱼id：44过期销毁了
2020/02/07 17:37:25.597 [I] [table.go:242]  鱼id：57过期销毁了
2020/02/07 17:37:25.598 [I] [table.go:242]  鱼id：56过期销毁了
2020/02/07 17:37:25.600 [I] [table.go:242]  鱼id：51过期销毁了
2020/02/07 17:37:25.601 [I] [table.go:242]  鱼id：54过期销毁了
2020/02/07 17:37:25.643 [I] [table.go:242]  鱼id：62过期销毁了
2020/02/07 17:37:25.649 [I] [table.go:242]  鱼id：61过期销毁了
2020/02/07 17:37:25.651 [I] [table.go:242]  鱼id：45过期销毁了
2020/02/07 17:37:25.654 [I] [table.go:242]  鱼id：53过期销毁了
2020/02/07 17:37:25.655 [I] [table.go:242]  鱼id：50过期销毁了
2020/02/07 17:37:25.656 [I] [table.go:242]  鱼id：55过期销毁了
2020/02/07 17:37:25.657 [I] [table.go:242]  鱼id：64过期销毁了
2020/02/07 17:37:25.658 [I] [table.go:242]  鱼id：46过期销毁了
2020/02/07 17:37:25.659 [I] [table.go:242]  鱼id：49过期销毁了
2020/02/07 17:37:25.660 [I] [table.go:242]  鱼id：52过期销毁了
2020/02/07 17:37:27.573 [I] [table.go:195]  产生了2条鱼
2020/02/07 17:37:29.604 [I] [table.go:195]  产生了4条鱼
2020/02/07 17:37:30.569 [I] [table.go:242]  鱼id：67过期销毁了
2020/02/07 17:37:30.571 [I] [table.go:242]  鱼id：68过期销毁了
2020/02/07 17:37:30.572 [I] [table.go:242]  鱼id：66过期销毁了
2020/02/07 17:37:34.587 [I] [table.go:195]  产生了1条鱼
2020/02/07 17:38:35.520 [I] [table.go:195]  产生了68条鱼
2020/02/07 17:38:35.802 [I] [table.go:195]  产生了39条鱼
2020/02/07 17:38:36.047 [I] [table.go:195]  产生了23条鱼
2020/02/07 17:38:36.205 [I] [table.go:242]  鱼id：179过期销毁了
2020/02/07 17:38:36.256 [I] [table.go:242]  鱼id：139过期销毁了
2020/02/07 17:38:36.258 [I] [table.go:242]  鱼id：137过期销毁了
2020/02/07 17:38:36.265 [I] [table.go:242]  鱼id：150过期销毁了
2020/02/07 17:38:36.266 [I] [table.go:242]  鱼id：174过期销毁了
2020/02/07 17:38:36.269 [I] [table.go:242]  鱼id：189过期销毁了
2020/02/07 17:38:36.281 [I] [table.go:242]  鱼id：155过期销毁了
2020/02/07 17:38:36.284 [I] [table.go:242]  鱼id：190过期销毁了
2020/02/07 17:38:36.293 [I] [table.go:242]  鱼id：89过期销毁了
2020/02/07 17:38:36.315 [I] [table.go:242]  鱼id：100过期销毁了
2020/02/07 17:38:36.324 [I] [table.go:242]  鱼id：99过期销毁了
2020/02/07 17:38:36.337 [I] [table.go:242]  鱼id：152过期销毁了
2020/02/07 17:38:36.324 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/07 17:38:36.348 [I] [table.go:242]  鱼id：187过期销毁了
2020/02/07 17:38:36.354 [I] [table.go:242]  鱼id：118过期销毁了
2020/02/07 17:38:36.354 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/07 17:38:36.521 [I] [table.go:242]  鱼id：127过期销毁了
2020/02/07 17:38:36.538 [I] [table.go:242]  鱼id：79过期销毁了
2020/02/07 17:38:36.594 [I] [table.go:242]  鱼id：188过期销毁了
2020/02/07 17:38:36.639 [I] [table.go:242]  鱼id：81过期销毁了
2020/02/07 17:38:36.640 [I] [table.go:242]  鱼id：168过期销毁了
2020/02/07 17:38:36.655 [I] [table.go:242]  鱼id：177过期销毁了
2020/02/07 17:38:36.656 [I] [table.go:242]  鱼id：84过期销毁了
2020/02/07 17:38:36.657 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:38:36.659 [I] [table.go:242]  鱼id：142过期销毁了
2020/02/07 17:38:36.663 [I] [table.go:242]  鱼id：165过期销毁了
2020/02/07 17:38:36.664 [I] [table.go:242]  鱼id：116过期销毁了
2020/02/07 17:38:36.662 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 0 0 1581068316 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068316 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068316 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068315 2}]
2020/02/07 17:38:36.665 [I] [table.go:242]  鱼id：157过期销毁了
2020/02/07 17:38:36.667 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 0 0 1581068316 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068316 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068316 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068315 2}]}
2020/02/07 17:38:36.669 [I] [table.go:242]  鱼id：135过期销毁了
2020/02/07 17:38:36.673 [I] [table.go:242]  鱼id：185过期销毁了
2020/02/07 17:38:36.674 [I] [table.go:242]  鱼id：111过期销毁了
2020/02/07 17:38:36.673 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/07 17:38:36.674 [I] [table.go:242]  鱼id：86过期销毁了
2020/02/07 17:38:36.678 [I] [table.go:242]  鱼id：132过期销毁了
2020/02/07 17:38:36.681 [I] [table.go:242]  鱼id：138过期销毁了
2020/02/07 17:38:36.684 [I] [table.go:242]  鱼id：123过期销毁了
2020/02/07 17:38:36.685 [I] [table.go:242]  鱼id：151过期销毁了
2020/02/07 17:38:36.685 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/07 17:38:36.689 [I] [table.go:242]  鱼id：70过期销毁了
2020/02/07 17:38:36.695 [I] [table.go:242]  鱼id：121过期销毁了
2020/02/07 17:38:36.696 [I] [table.go:242]  鱼id：183过期销毁了
2020/02/07 17:38:36.701 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/07 17:38:36.703 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 0 0 1581068316 0} fishServer01:{fishServer fishServer01 127.0.0.1 8004 4 0 0 1581068316 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581068316 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581068316 2}]
